REF_DATE,GEO,Statistics,UOM,COORDINATE,VALUE
2017,"Thunder Bay, Ontario [35595]",Percent change in youth crime severity index,Percent,26.8,
2017,"Thunder Bay, Ontario [35595]",Youth violent crime severity index,Index,26.9,
2017,"Thunder Bay, Ontario [35595]",Percent change in youth violent crime severity index,Percent,26.1,
2017,"Thunder Bay, Ontario [35595]",Youth non-violent crime severity index,Index,26.11,
2017,"Thunder Bay, Ontario [35595]",Percent change in youth non-violent crime severity index,Percent,26.12,
2017,"Thunder Bay, Ontario [35595]",Weighted clearance rate,Number,26.13,48.58
2017,"Thunder Bay, Ontario [35595]",Percent change in weighted clearance rate,Percent,26.14,0.5
2017,"Thunder Bay, Ontario [35595]",Violent weighted clearance rate,Number,26.15,65.84
2017,"Thunder Bay, Ontario [35595]",Percent change in violent weighted clearance rate,Percent,26.16,-6.1
2017,"Thunder Bay, Ontario [35595]",Non-violent weighted clearance rate,Number,26.17,35.19
2017,"Thunder Bay, Ontario [35595]",Percent change in non-violent weighted clearance rate,Percent,26.18,2.62
2017,Manitoba [46],Crime severity index,Index,28.1,119.03
2017,Manitoba [46],Percent change in crime severity index,Percent,28.2,3.16
2017,Manitoba [46],Violent crime severity index,Index,28.3,160.79
2017,Manitoba [46],Percent change in violent crime severity index,Percent,28.4,4.83
2017,Manitoba [46],Non-violent crime severity index,Index,28.5,103.73
2017,Manitoba [46],Percent change in non-violent crime severity index,Percent,28.6,2.27
2017,Manitoba [46],Youth crime severity index,Index,28.7,131.23
2017,Manitoba [46],Percent change in youth crime severity index,Percent,28.8,15.89
2017,Manitoba [46],Youth violent crime severity index,Index,28.9,178.98
2017,Manitoba [46],Percent change in youth violent crime severity index,Percent,28.1,41.23
2017,Manitoba [46],Youth non-violent crime severity index,Index,28.11,97.44
2017,Manitoba [46],Percent change in youth non-violent crime severity index,Percent,28.12,-5.39
2017,Manitoba [46],Weighted clearance rate,Number,28.13,45.07
2017,Manitoba [46],Percent change in weighted clearance rate,Percent,28.14,1.44
2017,Manitoba [46],Violent weighted clearance rate,Number,28.15,65.55
2017,Manitoba [46],Percent change in violent weighted clearance rate,Percent,28.16,-1.06
2017,Manitoba [46],Non-violent weighted clearance rate,Number,28.17,33.65
2017,Manitoba [46],Percent change in non-violent weighted clearance rate,Percent,28.18,3.32
2017,"Winnipeg, Manitoba [46602]",Crime severity index,Index,29.1,108.64
2017,"Winnipeg, Manitoba [46602]",Percent change in crime severity index,Percent,29.2,5.02
2017,"Winnipeg, Manitoba [46602]",Violent crime severity index,Index,29.3,155.36
2017,"Winnipeg, Manitoba [46602]",Percent change in violent crime severity index,Percent,29.4,6.86
2017,"Winnipeg, Manitoba [46602]",Non-violent crime severity index,Index,29.5,91.57
2017,"Winnipeg, Manitoba [46602]",Percent change in non-violent crime severity index,Percent,29.6,3.9
2017,"Winnipeg, Manitoba [46602]",Youth crime severity index,Index,29.7,
2017,"Winnipeg, Manitoba [46602]",Percent change in youth crime severity index,Percent,29.8,
2017,"Winnipeg, Manitoba [46602]",Youth violent crime severity index,Index,29.9,
2017,"Winnipeg, Manitoba [46602]",Percent change in youth violent crime severity index,Percent,29.1,
2017,"Winnipeg, Manitoba [46602]",Youth non-violent crime severity index,Index,29.11,
2017,"Winnipeg, Manitoba [46602]",Percent change in youth non-violent crime severity index,Percent,29.12,
2017,"Winnipeg, Manitoba [46602]",Weighted clearance rate,Number,29.13,36.71
2017,"Winnipeg, Manitoba [46602]",Percent change in weighted clearance rate,Percent,29.14,1.13
2017,"Winnipeg, Manitoba [46602]",Violent weighted clearance rate,Number,29.15,52.39
2017,"Winnipeg, Manitoba [46602]",Percent change in violent weighted clearance rate,Percent,29.16,-3.45
2017,"Winnipeg, Manitoba [46602]",Non-violent weighted clearance rate,Number,29.17,27.14
2017,"Winnipeg, Manitoba [46602]",Percent change in non-violent weighted clearance rate,Percent,29.18,5.85
2017,Saskatchewan [47],Crime severity index,Index,30.1,143.17
2017,Saskatchewan [47],Percent change in crime severity index,Percent,30.2,-5.42
2017,Saskatchewan [47],Violent crime severity index,Index,30.3,145.6
2017,Saskatchewan [47],Percent change in violent crime severity index,Percent,30.4,-3.27
2017,Saskatchewan [47],Non-violent crime severity index,Index,30.5,141.96
2017,Saskatchewan [47],Percent change in non-violent crime severity index,Percent,30.6,-6.19
2017,Saskatchewan [47],Youth crime severity index,Index,30.7,161.49
2017,Saskatchewan [47],Percent change in youth crime severity index,Percent,30.8,-6.53
2017,Saskatchewan [47],Youth violent crime severity index,Index,30.9,158.71
2017,Saskatchewan [47],Percent change in youth violent crime severity index,Percent,30.1,-3.34
2017,Saskatchewan [47],Youth non-violent crime severity index,Index,30.11,161.9
2017,Saskatchewan [47],Percent change in youth non-violent crime severity index,Percent,30.12,-8.54
2017,Saskatchewan [47],Weighted clearance rate,Number,30.13,44.83
2017,Saskatchewan [47],Percent change in weighted clearance rate,Percent,30.14,0.29
2017,Saskatchewan [47],Violent weighted clearance rate,Number,30.15,65.11
2017,Saskatchewan [47],Percent change in violent weighted clearance rate,Percent,30.16,-1.47
2017,Saskatchewan [47],Non-violent weighted clearance rate,Number,30.17,37.34
2017,Saskatchewan [47],Percent change in non-violent weighted clearance rate,Percent,30.18,0.78
2017,"Regina, Saskatchewan [47705]",Crime severity index,Index,31.1,114.9
2017,"Regina, Saskatchewan [47705]",Percent change in crime severity index,Percent,31.2,-8.86
2017,"Regina, Saskatchewan [47705]",Violent crime severity index,Index,31.3,111.59
2017,"Regina, Saskatchewan [47705]",Percent change in violent crime severity index,Percent,31.4,-12.35
2017,"Regina, Saskatchewan [47705]",Non-violent crime severity index,Index,31.5,115.82
2017,"Regina, Saskatchewan [47705]",Percent change in non-violent crime severity index,Percent,31.6,-7.58
2017,"Regina, Saskatchewan [47705]",Youth crime severity index,Index,31.7,
2017,"Regina, Saskatchewan [47705]",Percent change in youth crime severity index,Percent,31.8,
2017,"Regina, Saskatchewan [47705]",Youth violent crime severity index,Index,31.9,
2017,"Regina, Saskatchewan [47705]",Percent change in youth violent crime severity index,Percent,31.1,
2017,"Regina, Saskatchewan [47705]",Youth non-violent crime severity index,Index,31.11,
2017,"Regina, Saskatchewan [47705]",Percent change in youth non-violent crime severity index,Percent,31.12,
2017,"Regina, Saskatchewan [47705]",Weighted clearance rate,Number,31.13,42.25
2017,"Regina, Saskatchewan [47705]",Percent change in weighted clearance rate,Percent,31.14,6.77
2017,"Regina, Saskatchewan [47705]",Violent weighted clearance rate,Number,31.15,65.8
2017,"Regina, Saskatchewan [47705]",Percent change in violent weighted clearance rate,Percent,31.16,17.77
2017,"Regina, Saskatchewan [47705]",Non-violent weighted clearance rate,Number,31.17,34.09
2017,"Regina, Saskatchewan [47705]",Percent change in non-violent weighted clearance rate,Percent,31.18,1.43
2017,"Saskatoon, Saskatchewan [47725]",Crime severity index,Index,32.1,117.89
2017,"Saskatoon, Saskatchewan [47725]",Percent change in crime severity index,Percent,32.2,-0.71
2017,"Saskatoon, Saskatchewan [47725]",Violent crime severity index,Index,32.3,111.43
2017,"Saskatoon, Saskatchewan [47725]",Percent change in violent crime severity index,Percent,32.4,-1.07
2017,"Saskatoon, Saskatchewan [47725]",Non-violent crime severity index,Index,32.5,119.94
2017,"Saskatoon, Saskatchewan [47725]",Percent change in non-violent crime severity index,Percent,32.6,-0.57
2017,"Saskatoon, Saskatchewan [47725]",Youth crime severity index,Index,32.7,
2017,"Saskatoon, Saskatchewan [47725]",Percent change in youth crime severity index,Percent,32.8,
2017,"Saskatoon, Saskatchewan [47725]",Youth violent crime severity index,Index,32.9,
2017,"Saskatoon, Saskatchewan [47725]",Percent change in youth violent crime severity index,Percent,32.1,
2017,"Saskatoon, Saskatchewan [47725]",Youth non-violent crime severity index,Index,32.11,
2017,"Saskatoon, Saskatchewan [47725]",Percent change in youth non-violent crime severity index,Percent,32.12,
2017,"Saskatoon, Saskatchewan [47725]",Weighted clearance rate,Number,32.13,35.89
2017,"Saskatoon, Saskatchewan [47725]",Percent change in weighted clearance rate,Percent,32.14,-2.95
2017,"Saskatoon, Saskatchewan [47725]",Violent weighted clearance rate,Number,32.15,40.81
2017,"Saskatoon, Saskatchewan [47725]",Percent change in violent weighted clearance rate,Percent,32.16,-15.94
2017,"Saskatoon, Saskatchewan [47725]",Non-violent weighted clearance rate,Number,32.17,34.24
2017,"Saskatoon, Saskatchewan [47725]",Percent change in non-violent weighted clearance rate,Percent,32.18,3.48
2017,Alberta [48],Crime severity index,Index,33.1,112.06
2017,Alberta [48],Percent change in crime severity index,Percent,33.2,5.73
2017,Alberta [48],Violent crime severity index,Index,33.3,98.56
2017,Alberta [48],Percent change in violent crime severity index,Percent,33.4,6.1
2017,Alberta [48],Non-violent crime severity index,Index,33.5,116.65
2017,Alberta [48],Percent change in non-violent crime severity index,Percent,33.6,5.61
2017,Alberta [48],Youth crime severity index,Index,33.7,56.2
2017,Alberta [48],Percent change in youth crime severity index,Percent,33.8,-1
2017,Alberta [48],Youth violent crime severity index,Index,33.9,63.64
2017,Alberta [48],Percent change in youth violent crime severity index,Percent,33.1,4.52
2017,Alberta [48],Youth non-violent crime severity index,Index,33.11,50.62
2017,Alberta [48],Percent change in youth non-violent crime severity index,Percent,33.12,-5.28
2017,Alberta [48],Weighted clearance rate,Number,33.13,35.97
2017,Alberta [48],Percent change in weighted clearance rate,Percent,33.14,-3.51
2017,Alberta [48],Violent weighted clearance rate,Number,33.15,59.56
2017,Alberta [48],Percent change in violent weighted clearance rate,Percent,33.16,-1.59
2017,Alberta [48],Non-violent weighted clearance rate,Number,33.17,28.8
2017,Alberta [48],Percent change in non-violent weighted clearance rate,Percent,33.18,-4.79
2017,"Lethbridge, Alberta [48810]",Crime severity index,Index,50.1,124.41
2017,"Lethbridge, Alberta [48810]",Percent change in crime severity index,Percent,50.2,20.26
2017,"Lethbridge, Alberta [48810]",Violent crime severity index,Index,50.3,87.19
2017,"Lethbridge, Alberta [48810]",Percent change in violent crime severity index,Percent,50.4,38.88
2017,"Lethbridge, Alberta [48810]",Non-violent crime severity index,Index,50.5,137.51
2017,"Lethbridge, Alberta [48810]",Percent change in non-violent crime severity index,Percent,50.6,16.69
2017,"Lethbridge, Alberta [48810]",Youth crime severity index,Index,50.7,
2017,"Lethbridge, Alberta [48810]",Percent change in youth crime severity index,Percent,50.8,
2017,"Lethbridge, Alberta [48810]",Youth violent crime severity index,Index,50.9,
2017,"Lethbridge, Alberta [48810]",Percent change in youth violent crime severity index,Percent,50.1,
2017,"Lethbridge, Alberta [48810]",Youth non-violent crime severity index,Index,50.11,
2017,"Lethbridge, Alberta [48810]",Percent change in youth non-violent crime severity index,Percent,50.12,
2017,"Lethbridge, Alberta [48810]",Weighted clearance rate,Number,50.13,45.05
2017,"Lethbridge, Alberta [48810]",Percent change in weighted clearance rate,Percent,50.14,-8.58
2017,"Lethbridge, Alberta [48810]",Violent weighted clearance rate,Number,50.15,77.37
2017,"Lethbridge, Alberta [48810]",Percent change in violent weighted clearance rate,Percent,50.16,1.31
2017,"Lethbridge, Alberta [48810]",Non-violent weighted clearance rate,Number,50.17,37.68
2017,"Lethbridge, Alberta [48810]",Percent change in non-violent weighted clearance rate,Percent,50.18,-14.54
2017,"Calgary, Alberta [48825]",Crime severity index,Index,34.1,83.64
2017,"Calgary, Alberta [48825]",Percent change in crime severity index,Percent,34.2,6.75
2017,"Calgary, Alberta [48825]",Violent crime severity index,Index,34.3,76.03
2017,"Calgary, Alberta [48825]",Percent change in violent crime severity index,Percent,34.4,17.29
2017,"Calgary, Alberta [48825]",Non-violent crime severity index,Index,34.5,86.17
2017,"Calgary, Alberta [48825]",Percent change in non-violent crime severity index,Percent,34.6,3.78
2017,"Calgary, Alberta [48825]",Youth crime severity index,Index,34.7,
2017,"Calgary, Alberta [48825]",Percent change in youth crime severity index,Percent,34.8,
2017,"Calgary, Alberta [48825]",Youth violent crime severity index,Index,34.9,
2017,"Calgary, Alberta [48825]",Percent change in youth violent crime severity index,Percent,34.1,
2017,"Calgary, Alberta [48825]",Youth non-violent crime severity index,Index,34.11,
2017,"Calgary, Alberta [48825]",Percent change in youth non-violent crime severity index,Percent,34.12,
2017,"Calgary, Alberta [48825]",Weighted clearance rate,Number,34.13,26.6
2017,"Calgary, Alberta [48825]",Percent change in weighted clearance rate,Percent,34.14,-6.44
2017,"Calgary, Alberta [48825]",Violent weighted clearance rate,Number,34.15,46.95
2017,"Calgary, Alberta [48825]",Percent change in violent weighted clearance rate,Percent,34.16,-8.12
2017,"Calgary, Alberta [48825]",Non-violent weighted clearance rate,Number,34.17,20.14
2017,"Calgary, Alberta [48825]",Percent change in non-violent weighted clearance rate,Percent,34.18,-8.74
2017,"Red Deer, Alberta [48830]",Crime severity index,Index,53.1,
2017,"Red Deer, Alberta [48830]",Percent change in crime severity index,Percent,53.2,
2017,"Red Deer, Alberta [48830]",Violent crime severity index,Index,53.3,
2017,"Red Deer, Alberta [48830]",Percent change in violent crime severity index,Percent,53.4,
2017,"Red Deer, Alberta [48830]",Non-violent crime severity index,Index,53.5,
2017,"Red Deer, Alberta [48830]",Percent change in non-violent crime severity index,Percent,53.6,
2017,"Red Deer, Alberta [48830]",Youth crime severity index,Index,53.7,
2017,"Red Deer, Alberta [48830]",Percent change in youth crime severity index,Percent,53.8,
2017,"Red Deer, Alberta [48830]",Youth violent crime severity index,Index,53.9,
2017,"Red Deer, Alberta [48830]",Percent change in youth violent crime severity index,Percent,53.1,
2017,"Red Deer, Alberta [48830]",Youth non-violent crime severity index,Index,53.11,
2017,"Red Deer, Alberta [48830]",Percent change in youth non-violent crime severity index,Percent,53.12,
2017,"Red Deer, Alberta [48830]",Weighted clearance rate,Number,53.13,
2017,"Red Deer, Alberta [48830]",Percent change in weighted clearance rate,Percent,53.14,
2017,"Red Deer, Alberta [48830]",Violent weighted clearance rate,Number,53.15,
2017,"Red Deer, Alberta [48830]",Percent change in violent weighted clearance rate,Percent,53.16,
2017,"Red Deer, Alberta [48830]",Non-violent weighted clearance rate,Number,53.17,
